Date,Geography,District,Measure Type,Unit,Value
2011,E01005984,E08000008,Count,Households,42
2011,E01006042,E08000008,Count,Households,17
2011,E01006043,E08000008,Count,Households,16
2011,E01006044,E08000008,Count,Households,4
2011,E01006045,E08000008,Count,Households,4
2011,E01006046,E08000008,Count,Households,6
2011,E01006109,E08000009,Count,Households,41
2011,E01006110,E08000009,Count,Households,34
2011,E01006111,E08000009,Count,Households,46
2011,E01006112,E08000009,Count,Households,32
2011,E01006185,E08000009,Count,Households,40
2011,E01006188,E08000009,Count,Households,17
2011,E01006116,E08000009,Count,Households,7
2011,E01006117,E08000009,Count,Households,8
2011,E01006118,E08000009,Count,Households,14
2011,E01006119,E08000009,Count,Households,4
2011,E01006121,E08000009,Count,Households,14
2011,E01006141,E08000009,Count,Households,26
2011,E01006186,E08000009,Count,Households,44
2011,E01006187,E08000009,Count,Households,41
2011,E01006189,E08000009,Count,Households,41
2011,E01006113,E08000009,Count,Households,12
2011,E01006114,E08000009,Count,Households,28
2011,E01006115,E08000009,Count,Households,22
2011,E01006145,E08000009,Count,Households,43
2011,E01006146,E08000009,Count,Households,29
2011,E01006122,E08000009,Count,Households,5
2011,E01006123,E08000009,Count,Households,20
2011,E01006124,E08000009,Count,Households,3
2011,E01006128,E08000009,Count,Households,7
2011,E01006131,E08000009,Count,Households,8
2011,E01006155,E08000009,Count,Households,12
2011,E01006157,E08000009,Count,Households,18
2011,E01006159,E08000009,Count,Households,54
2011,E01006182,E08000009,Count,Households,9
2011,E01006183,E08000009,Count,Households,10
2011,E01006125,E08000009,Count,Households,10
2011,E01006126,E08000009,Count,Households,41
2011,E01006127,E08000009,Count,Households,16
2011,E01006130,E08000009,Count,Households,6
2011,E01006132,E08000009,Count,Households,5
2011,E01006156,E08000009,Count,Households,27
2011,E01006158,E08000009,Count,Households,33
2011,E01006179,E08000009,Count,Households,19
2011,E01006184,E08000009,Count,Households,23
2011,E01006198,E08000009,Count,Households,14
2011,E01006199,E08000009,Count,Households,23
2011,E01006200,E08000009,Count,Households,11
2011,E01006201,E08000009,Count,Households,11
2011,E01006202,E08000009,Count,Households,7
2011,E01006120,E08000009,Count,Households,5
2011,E01006129,E08000009,Count,Households,9
2011,E01006133,E08000009,Count,Households,2
2011,E01006197,E08000009,Count,Households,8
2011,E01006203,E08000009,Count,Households,1
2011,E01006142,E08000009,Count,Households,29
2011,E01006143,E08000009,Count,Households,10
2011,E01006144,E08000009,Count,Households,47
2011,E01006180,E08000009,Count,Households,25
2011,E01006181,E08000009,Count,Households,16
2011,E01006147,E08000009,Count,Households,2
2011,E01006149,E08000009,Count,Households,8
2011,E01006150,E08000009,Count,Households,6
2011,E01006154,E08000009,Count,Households,1
2011,E01006165,E08000009,Count,Households,15
2011,E01006166,E08000009,Count,Households,25
2011,E01006169,E08000009,Count,Households,15
2011,E01006170,E08000009,Count,Households,10
2011,E01006171,E08000009,Count,Households,36
2011,E01006098,E08000009,Count,Households,2
2011,E01006099,E08000009,Count,Households,10
2011,E01006164,E08000009,Count,Households,1
2011,E01006174,E08000009,Count,Households,4
2011,E01006178,E08000009,Count,Households,3
2011,E01006097,E08000009,Count,Households,7
2011,E01006160,E08000009,Count,Households,11
2011,E01006161,E08000009,Count,Households,8
2011,E01006162,E08000009,Count,Households,3
2011,E01006163,E08000009,Count,Households,14
2011,E01006148,E08000009,Count,Households,11
2011,E01006151,E08000009,Count,Households,1
2011,E01006152,E08000009,Count,Households,5
2011,E01006153,E08000009,Count,Households,2
2011,E01006172,E08000009,Count,Households,7
2011,E01006104,E08000009,Count,Households,28
2011,E01006105,E08000009,Count,Households,107
2011,E01006106,E08000009,Count,Households,51
2011,E01006107,E08000009,Count,Households,28
2011,E01006108,E08000009,Count,Households,94
2011,E01006102,E08000009,Count,Households,9
2011,E01006173,E08000009,Count,Households,3
2011,E01006175,E08000009,Count,Households,57
2011,E01006176,E08000009,Count,Households,16
2011,E01006177,E08000009,Count,Households,46
2011,E01006091,E08000009,Count,Households,20
2011,E01006092,E08000009,Count,Households,34
2011,E01006095,E08000009,Count,Households,6
2011,E01006167,E08000009,Count,Households,52
2011,E01006168,E08000009,Count,Households,82
2011,E01006090,E08000009,Count,Households,8
2011,E01006094,E08000009,Count,Households,3
2011,E01006096,E08000009,Count,Households,3
2011,E01006100,E08000009,Count,Households,6
2011,E01006103,E08000009,Count,Households,4
2011,E01006101,E08000009,Count,Households,3
2011,E01006190,E08000009,Count,Households,2
2011,E01006195,E08000009,Count,Households,3
2011,E01006196,E08000009,Count,Households,3
2011,E01006210,E08000009,Count,Households,13
2011,E01006204,E08000009,Count,Households,6
2011,E01006206,E08000009,Count,Households,30
2011,E01006207,E08000009,Count,Households,33
2011,E01006208,E08000009,Count,Households,25
2011,E01006211,E08000009,Count,Households,23
2011,E01006093,E08000009,Count,Households,7
2011,E01006191,E08000009,Count,Households,4
2011,E01006192,E08000009,Count,Households,4
2011,E01006205,E08000009,Count,Households,2
2011,E01006209,E08000009,Count,Households,4
2011,E01006078,E08000009,Count,Households,16
2011,E01006080,E08000009,Count,Households,7
2011,E01006089,E08000009,Count,Households,9
2011,E01006193,E08000009,Count,Households,9
2011,E01006194,E08000009,Count,Households,18
2011,E01006074,E08000009,Count,Households,11
2011,E01006075,E08000009,Count,Households,10
2011,E01006076,E08000009,Count,Households,7
2011,E01006079,E08000009,Count,Households,10
2011,E01006087,E08000009,Count,Households,3
2011,E01006083,E08000009,Count,Households,2
2011,E01006084,E08000009,Count,Households,5
2011,E01006088,E08000009,Count,Households,7
2011,E01006139,E08000009,Count,Households,4
2011,E01006140,E08000009,Count,Households,6
2011,E01006077,E08000009,Count,Households,9
2011,E01006081,E08000009,Count,Households,2
2011,E01006082,E08000009,Count,Households,7
2011,E01006085,E08000009,Count,Households,2
2011,E01006086,E08000009,Count,Households,15
2011,E01006134,E08000009,Count,Households,8
2011,E01006135,E08000009,Count,Households,10
2011,E01006136,E08000009,Count,Households,2
2011,E01006137,E08000009,Count,Households,2
2011,E01006138,E08000009,Count,Households,15
2011,E01006315,E08000010,Count,Households,6
2011,E01006316,E08000010,Count,Households,4
2011,E01006317,E08000010,Count,Households,15
2011,E01006319,E08000010,Count,Households,11
2011,E01006229,E08000010,Count,Households,7
2011,E01006230,E08000010,Count,Households,2
2011,E01006233,E08000010,Count,Households,3
2011,E01006237,E08000010,Count,Households,10
2011,E01006238,E08000010,Count,Households,22
2011,E01006259,E08000010,Count,Households,14
2011,E01006312,E08000010,Count,Households,8
2011,E01006313,E08000010,Count,Households,16
2011,E01006314,E08000010,Count,Households,3
2011,E01006318,E08000010,Count,Households,9
2011,E01006320,E08000010,Count,Households,5
2011,E01006321,E08000010,Count,Households,10
2011,E01006231,E08000010,Count,Households,8
2011,E01006232,E08000010,Count,Households,6
2011,E01006234,E08000010,Count,Households,13
2011,E01006235,E08000010,Count,Households,24
2011,E01006253,E08000010,Count,Households,25
2011,E01006254,E08000010,Count,Households,50
2011,E01006255,E08000010,Count,Households,7
2011,E01006256,E08000010,Count,Households,12
2011,E01006260,E08000010,Count,Households,26
2011,E01006370,E08000010,Count,Households,14
2011,E01006372,E08000010,Count,Households,1
2011,E01006373,E08000010,Count,Households,7
2011,E01006374,E08000010,Count,Households,2
2011,E01006390,E08000010,Count,Households,18
2011,E01006236,E08000010,Count,Households,3
2011,E01006388,E08000010,Count,Households,18
2011,E01006389,E08000010,Count,Households,21
2011,E01006391,E08000010,Count,Households,7
2011,E01006257,E08000010,Count,Households,12
2011,E01006258,E08000010,Count,Households,19
2011,E01006369,E08000010,Count,Households,30
2011,E01006371,E08000010,Count,Households,10
2011,E01006375,E08000010,Count,Households,8
2011,E01006306,E08000010,Count,Households,24
2011,E01006307,E08000010,Count,Households,32
2011,E01006386,E08000010,Count,Households,29
2011,E01006387,E08000010,Count,Households,19
2011,E01006392,E08000010,Count,Households,45
2011,E01006350,E08000010,Count,Households,64
2011,E01006351,E08000010,Count,Households,99
2011,E01006357,E08000010,Count,Households,64
2011,E01006360,E08000010,Count,Households,74
2011,E01006361,E08000010,Count,Households,61
2011,E01006356,E08000010,Count,Households,31
2011,E01006396,E08000010,Count,Households,6
2011,E01006397,E08000010,Count,Households,15
2011,E01006398,E08000010,Count,Households,17
2011,E01006399,E08000010,Count,Households,19
2011,E01006305,E08000010,Count,Households,61
2011,E01006308,E08000010,Count,Households,32
2011,E01006309,E08000010,Count,Households,46
2011,E01006310,E08000010,Count,Households,48
2011,E01006311,E08000010,Count,Households,48
2011,E01006269,E08000010,Count,Households,22
2011,E01006271,E08000010,Count,Households,16
2011,E01006272,E08000010,Count,Households,19
2011,E01006273,E08000010,Count,Households,36
2011,E01006276,E08000010,Count,Households,21
2011,E01006353,E08000010,Count,Households,16
2011,E01006354,E08000010,Count,Households,30
2011,E01006355,E08000010,Count,Households,19
2011,E01006358,E08000010,Count,Households,30
2011,E01006359,E08000010,Count,Households,30
2011,E01006349,E08000010,Count,Households,16
2011,E01006352,E08000010,Count,Households,26
2011,E01006404,E08000010,Count,Households,29
2011,E01006405,E08000010,Count,Households,34
2011,E01006411,E08000010,Count,Households,64
2011,E01006270,E08000010,Count,Households,19
2011,E01006274,E08000010,Count,Households,38
2011,E01006275,E08000010,Count,Households,52
2011,E01006277,E08000010,Count,Households,11
2011,E01006286,E08000010,Count,Households,5
2011,E01006239,E08000010,Count,Households,39
2011,E01006240,E08000010,Count,Households,67
2011,E01006241,E08000010,Count,Households,65
2011,E01006287,E08000010,Count,Households,3
2011,E01006289,E08000010,Count,Households,47
2011,E01006362,E08000010,Count,Households,5
2011,E01006363,E08000010,Count,Households,5
2011,E01006364,E08000010,Count,Households,15
2011,E01006365,E08000010,Count,Households,13
2011,E01006366,E08000010,Count,Households,10
2011,E01006367,E08000010,Count,Households,3
2011,E01006368,E08000010,Count,Households,20
2011,E01006278,E08000010,Count,Households,15
2011,E01006279,E08000010,Count,Households,7
2011,E01006280,E08000010,Count,Households,16
2011,E01006281,E08000010,Count,Households,10
2011,E01006285,E08000010,Count,Households,4
2011,E01006406,E08000010,Count,Households,3
2011,E01006407,E08000010,Count,Households,4
2011,E01006408,E08000010,Count,Households,35
2011,E01006409,E08000010,Count,Households,3
2011,E01006410,E08000010,Count,Households,1
2011,E01006393,E08000010,Count,Households,5
2011,E01006394,E08000010,Count,Households,4
2011,E01006395,E08000010,Count,Households,2
2011,E01006400,E08000010,Count,Households,7
2011,E01006401,E08000010,Count,Households,3
2011,E01006402,E08000010,Count,Households,2
2011,E01006403,E08000010,Count,Households,5
2011,E01006290,E08000010,Count,Households,6
2011,E01006291,E08000010,Count,Households,18
2011,E01006292,E08000010,Count,Households,15
2011,E01006293,E08000010,Count,Households,23
2011,E01006242,E08000010,Count,Households,12
2011,E01006243,E08000010,Count,Households,11
2011,E01006244,E08000010,Count,Households,25
2011,E01006245,E08000010,Count,Households,21
2011,E01006213,E08000010,Count,Households,46
2011,E01006215,E08000010,Count,Households,50
2011,E01006217,E08000010,Count,Households,42
2011,E01006218,E08000010,Count,Households,47
2011,E01006219,E08000010,Count,Households,21
2011,E01006288,E08000010,Count,Households,65
2011,E01006294,E08000010,Count,Households,37
2011,E01006295,E08000010,Count,Households,26
2011,E01006377,E08000010,Count,Households,8
2011,E01006378,E08000010,Count,Households,3
2011,E01006212,E08000010,Count,Households,10
2011,E01006214,E08000010,Count,Households,40
2011,E01006216,E08000010,Count,Households,25
2011,E01006322,E08000010,Count,Households,30
2011,E01006329,E08000010,Count,Households,25
2011,E01006282,E08000010,Count,Households,18
2011,E01006283,E08000010,Count,Households,47
2011,E01006284,E08000010,Count,Households,28
2011,E01006336,E08000010,Count,Households,64
2011,E01006337,E08000010,Count,Households,17
2011,E01006376,E08000010,Count,Households,32
2011,E01006381,E08000010,Count,Households,8
2011,E01006382,E08000010,Count,Households,2
2011,E01006383,E08000010,Count,Households,12
2011,E01006384,E08000010,Count,Households,6
2011,E01006250,E08000010,Count,Households,5
2011,E01006251,E08000010,Count,Households,3
2011,E01006379,E08000010,Count,Households,11
2011,E01006380,E08000010,Count,Households,34
2011,E01006385,E08000010,Count,Households,4
2011,E01006328,E08000010,Count,Households,23
2011,E01006333,E08000010,Count,Households,29
2011,E01006334,E08000010,Count,Households,45
2011,E01006338,E08000010,Count,Households,26
2011,E01006248,E08000010,Count,Households,38
2011,E01006249,E08000010,Count,Households,39
2011,E01006330,E08000010,Count,Households,6
2011,E01006331,E08000010,Count,Households,3
2011,E01006332,E08000010,Count,Households,12
2011,E01006262,E08000010,Count,Households,26
2011,E01006263,E08000010,Count,Households,2
2011,E01006266,E08000010,Count,Households,4
2011,E01006267,E08000010,Count,Households,36
2011,E01006268,E08000010,Count,Households,20
2011,E01006323,E08000010,Count,Households,40
2011,E01006324,E08000010,Count,Households,36
2011,E01006325,E08000010,Count,Households,22
2011,E01006326,E08000010,Count,Households,20
2011,E01006327,E08000010,Count,Households,35
2011,E01006246,E08000010,Count,Households,25
2011,E01006247,E08000010,Count,Households,2
2011,E01006252,E08000010,Count,Households,5
2011,E01006297,E08000010,Count,Households,36
2011,E01006335,E08000010,Count,Households,28
2011,E01006220,E08000010,Count,Households,36
2011,E01006221,E08000010,Count,Households,18
2011,E01006222,E08000010,Count,Households,2
2011,E01006224,E08000010,Count,Households,5
2011,E01006226,E08000010,Count,Households,11
2011,E01006223,E08000010,Count,Households,17
2011,E01006225,E08000010,Count,Households,11
2011,E01006261,E08000010,Count,Households,11
2011,E01006264,E08000010,Count,Households,2
2011,E01006265,E08000010,Count,Households,17
2011,E01006296,E08000010,Count,Households,61
2011,E01006298,E08000010,Count,Households,35
2011,E01006299,E08000010,Count,Households,9
2011,E01006300,E08000010,Count,Households,3
2011,E01006301,E08000010,Count,Households,3
2011,E01006227,E08000010,Count,Households,5
2011,E01006228,E08000010,Count,Households,36
2011,E01006342,E08000010,Count,Households,19
2011,E01006344,E08000010,Count,Households,39
2011,E01006346,E08000010,Count,Households,25
2011,E01006339,E08000010,Count,Households,3
2011,E01006340,E08000010,Count,Households,29
2011,E01006343,E08000010,Count,Households,9
2011,E01006345,E08000010,Count,Households,10
2011,E01006348,E08000010,Count,Households,1
2011,E01006302,E08000010,Count,Households,9
2011,E01006303,E08000010,Count,Households,2
2011,E01006304,E08000010,Count,Households,18
2011,E01006341,E08000010,Count,Households,26
2011,E01006347,E08000010,Count,Households,3
